,Name,Symbol,Exchange,Sector,Industry,Last,Chg. %,Market Cap,Vol.,P/E Ratio,MACD (12,26 / 1D),Revenue,Average Vol. (3m),EPS,Beta,Dividend,Yield,15 Minutes,Hourly,Daily,Weekly,Monthly,Daily,1 Week,1 Month,YTD,1 Year,3 Years,1-Year Change,Dividend Yield (%),P/E Ratio (TTM),Price to Sales (TTM),Price to Cash Flow (MRQ),Price to Free Cash Flow (TTM),Price to Book (MRQ),Price to Tangible Book (MRQ),EPS(MRQ) vs Qtr. 1 Yr. Ago,EPS(TTM) vs TTM 1 Yr. Ago,5 Year EPS Growth,Sales (MRQ) vs Qtr. 1 Yr. Ago,Sales (TTM) vs TTM 1 Yr. Ago (TTM),5 Year Sales Growth,5 Year Capital Spending Growth,Asset Turnover (TTM),Inventory Turnover (TTM),Revenue/Employee (TTM),Net Income/Employee (TTM),Receivable Turnover (TTM),52 wk Range - High,52 wk Range - Low,% Change from 52 wk High,% Change from 52 wk Low,Previous Month % Change,Gross margin (TTM),Gross Margin (5YA),Operating margin (TTM),Operating margin (5YA),Pretax margin (TTM),Pretax margin (5YA),Net Profit margin (TTM),Net Profit margin (5YA),Quick Ratio (MRQ),Current Ratio (MRQ),LT Debt to Equity (MRQ),Total Debt to Equity,Dividend Yield 5 Year Avg. (5YA),Dividend Growth Rate (ANN),Payout Ratio (TTM),ADX (14 / 1D),ATR (14 / 1D),Bull/Bear Power (13 / 1D),CCI (14 / 1D),Highs/Lows (14 / 1D),ROC (1D),RSI (14 / 1D),STOCH (14 / 1D),STOCHRSI (14 / 1D),Ultimate Oscillator (14 /1D),Williams %R (1D),var columnsSettings_stock_screener = new ColumnsSettings(		'ltr',																	   // strHtmlDir		'resultsContainer',															 	   // containerId		'resultsContainer',															   	   // tab		'stock_screener',																		   // id		'Currently selected: X (max 8)', // message		'8',															   // intMaxCheckboxes		'1'                                                          // intMinOptCheckboxes	);Adjust table  Name  Symbol  Exchange  Sector  Industry  Last  Chg. %  Market Cap  Vol.  P/E Ratio  MACD (12,26 / 1D)   Revenue  Average Vol. (3m)  EPS  Beta  Dividend  Yield  15 Minutes   Hourly  Daily  Weekly  Monthly  Daily  1 Week  1 Month  YTD  1 Year  3 Years  1-Year Change  Dividend Yield (%)   P/E Ratio (TTM)  Price to Sales (TTM)  Price to Cash Flow (MRQ)  Price to Free Cash Flow (TTM)  Price to Book (MRQ)  Price to Tangible Book (MRQ)   EPS(MRQ) vs Qtr. 1 Yr. Ago  EPS(TTM) vs TTM 1 Yr. Ago  5 Year EPS Growth  Sales (MRQ) vs Qtr. 1 Yr. Ago  Sales (TTM) vs TTM 1 Yr. Ago (TTM)  5 Year Sales Growth  5 Year Capital Spending Growth  Asset Turnover (TTM)  Inventory Turnover (TTM)  Revenue/Employee (TTM)  Net Income/Employee (TTM)  Receivable Turnover (TTM)  52 wk Range - High  52 wk Range - Low  % Change from 52 wk High  % Change from 52 wk Low  Previous Month % Change  Gross margin (TTM)  Gross Margin (5YA)  Operating margin (TTM)  Operating margin (5YA)  Pretax margin (TTM)  Pretax margin (5YA)  Net Profit margin (TTM)  Net Profit margin (5YA)  Quick Ratio (MRQ)  Current Ratio (MRQ)  LT Debt to Equity (MRQ)  Total Debt to Equity  Dividend Yield 5 Year Avg. (5YA)  Dividend Growth Rate (ANN)  Payout Ratio (TTM)  ADX (14 / 1D)  ATR (14 / 1D)  Bull/Bear Power (13 / 1D)  CCI (14 / 1D)  Highs/Lows (14 / 1D)  ROC (1D)  RSI (14 / 1D)  STOCH (14 / 1D)  STOCHRSI (14 / 1D)  Ultimate Oscillator (14 /1D)  Williams %R (1D) Currently selected: 6 (max 8 ) Apply 	$('#colSelectPopup_stock_screener').click(function(e) {		e.stopPropagation();	});
"","Sonadezi Chau Duc","SZC","Ho Chi Minh","Capital Goods","Construction Services","35900","1.14%","3.59T","1.09M","17.78","-166.90","611.23B","918.76K","1.94K","-","950.00","-","Buy","Sell","Strong Sell","Neutral","Strong Buy","1.14","-6.99","-6.75","12.19","80.40","-","79.49","2.9%","17.78","7.03","168.22","68.08","2.57","2.57","48.25","28.02","25.23","47.65","22.00","22.75","53.25","0.12","110.26","2.54","1.10","28.00","44000","19600","-18.41","83.16","2.39%","56.32","51.65","50.84","44.57","51.97","45.09","43.20","38.89","0.43","0.44","152.04","163.02","-","-","0.00","31.02","1.52K","-6.07K","-200.35","-2.06K","-12.76","39.30","87.75","16.34","44.48","-21.51",""
"","Sonadezi Environment","SZE","Hanoi","Transportation","Trucking","13900","-0.71%","417.00B","1.90K","14.77","3.43","371.16B","12.43K","934.47","0.52","760.00","-","-","-","Strong Buy","Strong Buy","Strong Buy","-0.71","-0.71","0.72","-4.14","43.30","112.38","40.40","5.8%","14.77","1.12","5.18","32.30","1.15","1.15","-27.14","3.26","-","-24.57","2.02","-","-","0.68","11.08","-","-","3.79","17400","8300","-20.11","67.47","0%","17.20","-","10.97","-","11.42","-","8.89","-","1.38","1.58","18.40","22.87","-","4.55","81.33","32.83","228.57","196.16","86.21","42.86","1.46","51.58","96.34","76.20","64.78","-4.88",""
"","Sonadezi Long Thanh Shareholding Co","SZL","Ho Chi Minh","Services","Real Estate Operations","51600","-0.77%","938.65B","700.00","11.41","247.00","365.51B","10.76K","4.42K","0.68","-","-","Strong Sell","Strong Sell","Strong Sell","Neutral","Strong Buy","-0.77","-2.82","-0.58","-5.32","23.44","55.66","24.70","5.94%","11.43","2.51","82.11","496.45","1.60","1.60","-7.02","-7.75","19.53","7.15","-1.62","13.61","6.69","0.22","3.08","3.32","913.36","15.38","59500","39500","-13.28","30.63","7.27%","34.59","33.83","33.38","35.31","33.48","35.79","27.49","29.80","4.36","5.02","0.33","1.50","8.13","6.27","0.00","42.07","800.00","-1.73K","-228.71","-1.01K","-2.64","43.72","96.38","0.00","46.01","-7.55",""
"","Thanh An 665 Invest","TA6","Hanoi","Capital Goods","Construction Services","7800","1.3%","23.40B","100.00","-","97.94","-","1.12K","-","-","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","1.30","0.00","1.30","14.71","21.88","44.44","21.88","14.21%","-","-","0.47","-","-","-","-","-","-6.95","-","-","-4.91","-","-","-","-","-","-","8900","4900","-12.36","59.18","11.43%","-","3.81","-","0.97","-","1.25","-","0.98","-","-","-","-","-","-3.61","-","26.17","500.00","785.06","79.00","250.00","9.86","54.30","44.44","74.94","47.33","-20.00",""
"","Thanh An 96 Installation","TA9","Hanoi","Capital Goods","Construction Services","10900","0%","135.38B","5.20K","7.36","26.70","1.46T","18.07K","1.48K","0.37","1.14K","-","Strong Buy","Strong Buy","Neutral","Neutral","Strong Buy","0.00","-2.68","0.00","-2.68","12.37","-0.39","12.37","13.76%","7.36","0.09","0.63","0.82","0.89","0.91","-1.95","-11.13","-12.96","-5.92","14.66","-8.91","-47.72","1.28","3.45","-","-","4.24","12700","8100","-14.17","34.57","6.67%","7.09","7.18","1.89","1.92","2.00","2.11","1.59","1.68","0.77","1.10","0.00","83.83","17.70","-18.59","76.97","12.46","235.71","-483.92","-182.72","0.00","0.00","48.97","80.57","25.77","69.26","-24.98",""
"","Tuong An Vegetable Oil JSC","TAC","Ho Chi Minh","Consumer/Non-Cyclical","Food Processing","56500","-3.11%","1.91T","19.20K","9.35","-597.90","5.80T","35.87K","6.62K","1.23","1.90K","-","Sell","Strong Sell","Strong Sell","Buy","Strong Buy","-3.11","-5.20","-4.56","19.45","63.77","28.41","69.50","4.85%","9.35","0.36","78.79","12.77","3.99","4.07","160.32","74.74","21.20","53.22","33.69","7.86","8.30","3.39","7.23","4.14","160.15","23.55","67000","30000","-15.67","88.33","-0.17%","14.22","13.22","4.84","3.43","4.84","3.52","3.87","2.81","0.66","1.34","0.00","166.49","7.77","7.72","173.63","19.35","1.92K","-5.13K","-209.88","-2.14K","-11.16","37.77","93.05","0.00","43.23","-16.22",""
"","Tran Anh Digital","TAG","Hanoi","Services","Retail (Technology)","33000","0%","669.55B","0.00","54.25","-","128.67B","200.00","497.66","-","-","-","-","-","-","-","-","0.00","22.22","22.22","22.22","22.22","-5.44","22.22","-","54.25","5.20","624.07","364.88","2.89","2.89","8.42","9.62","-3.68","-1.68","-6.39","-47.76","-","0.52","-","-","-","11.46","27000","27000","-","22.22","-","0.93","-","9.46","-","9.59","-","9.59","-","-","15.95","0.00","0.00","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-",""
"","Trung An Hi-Tech","TAR","Hanoi","Consumer/Non-Cyclical","Crops","16800","-1.18%","714.00B","184.14K","13.55","-354.80","2.50T","300.56K","1.25K","-","-","-","Neutral","Strong Sell","Strong Sell","Strong Sell","Strong Sell","-1.18","-3.45","-7.18","-29.41","-3.08","-","-5.12","-","13.55","0.29","-","53.55","1.27","1.52","-88.39","-30.34","-","-33.07","16.64","-","-","1.61","2.98","-","-","19.73","25700","13333.3","-34.63","26.00","-0.57%","7.09","-","2.65","-","2.80","-","2.21","-","0.16","1.02","6.58","156.83","-","-","0.00","39.76","442.86","-1.30K","-135.48","-771.43","-9.19","33.67","83.40","0.00","39.23","-24.44",""
"","Trung An Water Supply","TAW","Hanoi","","","23800","-15%","-","100.00","-","-","-","100.00","-","-","570.00","-","-","-","-","-","-","-15.00","0.00","0.00","-46.88","-25.62","-38.34","-25.62","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","44800","12800","-46.88","85.94","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",""
"","Thac Ba Hydropower JSC","TBC","Ho Chi Minh","Utilities","Electric Utilities","27000","0%","1.71T","13.30K","7.13","-15.30","602.01B","17.76K","3.66K","0.04","2.38K","-","Neutral","Sell","Strong Sell","Buy","Strong Buy","0.00","-2.88","2.66","7.57","17.39","12.50","12.97","7.75%","9.05","3.07","8.44","8.44","1.60","1.89","3.67K","46.82","9.43","129.11","79.52","16.25","-16.60","0.34","38.99","3.33","1.36","4.78","28800","22550","-6.25","19.73","-2.97%","62.55","62.33","47.78","55.90","48.86","56.37","40.95","45.78","3.56","3.61","27.85","31.55","10.08","0.00","83.35","23.20","528.57","-1.22K","-174.77","-307.14","-0.74","42.60","94.10","0.00","43.19","-8.65",""
"","Dong Anh Electrical Equipment Manuf","TBD","Hanoi","Technology","Electronic Instr. & Controls","80800","-11.21%","2.62T","100.00","20.35","-6.27K","2.71T","11.74K","3.97K","-0.31","1.43K","-","-","-","Strong Sell","Sell","Neutral","-11.21","-11.21","3.59","-35.36","-4.94","8.24","-4.94","1.61%","20.35","1.10","54.92","38.92","4.22","4.23","-33.11","29.74","32.84","-11.26","8.61","6.02","10.22","1.72","3.59","3.19","181.25","5.16","158000","60000","-48.86","34.67","-24.17%","14.68","17.38","6.56","5.96","6.42","5.97","5.68","4.85","0.74","1.50","2.89","67.75","2.79","11.33","31.19","80.30","13.15K","-1.28K","-36.06","-1.43K","-32.67","47.31","71.38","44.38","38.88","-35.05",""
"","Bentre Transportation","TBT","Hanoi","Capital Goods","Construction Services","7400","-13.95%","12.26B","200.00","-","1.24K","-","200.00","-","-","-","-","-","-","Strong Buy","Strong Buy","-","-13.95","0.00","0.00","-13.95","19.35","221.74","19.35","-","-","-","-","-","-","-","-","-","-","-","-","-44.09","-","-","-","-","-","-","8600","7400","-13.95","0.00","-","-","12.52","-","-10.05","-","-9.92","-","-9.93","-","-","-","-","-","-","-","100.00","671.43","5.18K","153.53","3.19K","270.00","76.92","59.79","51.37","79.10","-18.75",""
"","TBX","TBX","Hanoi","Capital Goods","Construction - Raw Materials","22300","0%","33.68B","0.00","-","-","19.91B","4.80K","-428.96","-","-","-","-","-","-","-","-","0.00","0.00","0.00","0.00","0.00","147.78","0.00","-","143.52","1.69","1.76","2.43","1.68","1.68","109.82","68.59","40.12","-14.46","-58.50","-22.98","14.78","0.66","1.00","-","-","6.70","22300","22300","0.00","0.00","-","16.44","11.92","-3.67","-0.06","-3.25","-0.12","-3.25","-0.31","0.65","3.00","0.00","7.74","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-",""
"","VCSC","TC6","Hanoi","Energy","Coal","6600","-2.94%","220.97B","136.15K","31.26","487.10","3.51T","144.82K","217.50","0.38","190.00","-","Neutral","Strong Sell","Buy","Strong Buy","Strong Buy","-2.94","-14.29","11.86","34.69","57.14","57.14","66.67","2.94%","31.26","0.09","2.38","1.86","0.66","0.66","-6.96","19.38","-16.57","-60.33","-30.83","-4.12","-24.84","1.38","5.08","-","-","15.49","8400","4000","-21.43","65.00","50.98%","6.46","7.58","0.19","0.62","0.28","0.83","0.28","0.61","0.16","0.63","105.68","242.03","7.96","-12.64","87.35","25.40","564.29","-586.07","-4.02","0.00","22.22","53.91","64.76","0.00","56.94","-60.00",""
"","Techcombank","TCB","Ho Chi Minh","Financial","Regional Banks","56600","4.81%","198.38T","37.77M","10.08","1.51K","24.76T","17.16M","4.07K","-","-","-","Strong Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","4.81","7.40","14.34","79.68","181.59","96.53","166.67","-","10.08","3.74","8.92","15.57","1.83","1.91","78.78","36.61","50.14","16.35","-6.81","16.74","39.92","-","-","-","-","-","58600","17500","-3.41","223.43","-1.86%","-","-","47.39","42.59","47.39","42.59","37.90","33.92","-","-","33.15","76.97","-","-","0.00","25.71","1.97K","3.55K","132.47","2.68K","12.55","61.50","92.18","52.97","55.80","-4.32",""
"","Transport and Industry","TCD","Ho Chi Minh","Capital Goods","Construction Services","11800","-1.27%","558.08B","43.40K","4.11","-34.30","3.18T","60.92K","3.29K","0.29","-","-","Buy","Strong Sell","Strong Sell","Neutral","Strong Buy","-1.27","-4.84","1.04","11.02","62.65","-14.04","55.42","3.34%","4.11","0.39","3.96","1.26","1.03","1.80","66.54","54.52","21.38","103.40","67.70","71.82","24.69","0.70","5.27","-","-","8.22","16422.6","6389.3","-28.15","84.68","8.73%","13.08","16.37","6.34","7.73","6.24","7.73","5.14","6.24","0.85","1.02","11.57","172.16","-","-","0.00","25.33","516.71","-1.16K","-172.56","-321.76","-8.27","41.48","72.60","0.00","65.99","-44.25",""
"","Hoang Huy Investment","TCH","Ho Chi Minh","Capital Goods","Construction Services","21900","-1.7%","7.74T","10.16M","8.44","-379.70","4.42T","6.08M","2.57K","0.90","997.50","-","Neutral","Strong Sell","Strong Sell","Strong Sell","Sell","-1.70","0.23","0.00","9.77","5.54","7.09","-2.14","4.84%","8.44","1.78","29.24","84.43","1.56","1.70","-41.83","73.99","-","-7.25","164.69","-","-","0.48","1.52","-","-","7.00","27400","17750","-20.07","23.38","-2.02%","24.50","-","26.34","-","26.51","-","21.99","-","3.87","4.89","11.88","31.91","-","7.72","38.77","33.43","617.86","-2.94K","-240.30","-1.49K","-9.01","29.84","86.80","0.00","35.24","-25.82",""
"","Tan Cang Logistics and Stevedoring","TCL","Ho Chi Minh","Transportation","Misc. Transportation","40000","-0.25%","1.21T","275.70K","10.88","1.84K","1.36T","209.19K","2.77K","0.62","-","-","Strong Buy","Neutral","Strong Buy","Strong Buy","Strong Buy","-0.25","-0.99","16.28","41.34","64.61","60.00","68.78","23.26%","10.88","0.81","13.98","15.91","1.44","1.50","17.35","18.37","0.02","11.09","12.69","7.76","-11.49","1.07","139.32","2.79","257.90","5.53","42900","23200","-6.76","72.41","17.44%","16.40","17.10","11.31","12.95","11.27","13.00","9.23","10.71","1.69","1.71","4.88","5.74","17.50","88.71","0.00","36.07","1.10K","785.95","39.79","625.00","6.82","65.27","93.47","13.94","61.01","-8.97",""
"","Thanh Cong Textile Garment Invest","TCM","Ho Chi Minh","Consumer Cyclical","Apparel/Accessories","91000","0.23%","5.64T","547.60K","26.42","116.70","3.63T","233.26K","4.16K","1.15","475.00","-","Strong Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","0.23","0.89","7.06","103.00","435.29","539.94","460.29","0.42%","31.23","2.11","21.15","21.15","4.48","5.05","19.75","27.60","16.84","-12.02","-4.79","4.44","-45.29","1.18","3.00","483.11","38.46","16.03","104348","15905","-12.79","472.15","4.88%","17.87","16.41","9.80","6.98","9.89","7.68","7.96","6.22","0.62","1.42","2.31","45.58","1.74","6.33","13.24","26.81","3.24K","-885.63","-38.07","0.00","3.41","54.45","94.37","41.94","65.57","-4.59",""
"","Duyen Hai Multi Modal Transport JSC","TCO","Ho Chi Minh","Transportation","Trucking","14000","5.26%","234.19B","383.10K","12.15","67.30","214.65B","82.47K","1.05K","0.18","950.00","-","Neutral","Buy","Strong Buy","Strong Buy","Strong Buy","5.26","1.45","2.94","26.13","61.85","17.65","33.53","7.2%","12.06","1.23","449.59","39.71","1.06","1.11","23.90","9.36","-9.29","10.66","5.68","-0.33","-41.69","0.78","15.76","15.48","1.62","6.88","15000","8000","-6.67","75.00","7.81%","21.28","23.26","11.39","13.20","12.34","14.95","10.49","11.68","6.14","6.79","0.00","0.00","10.70","-9.14","45.82","26.49","917.86","159.40","57.66","117.86","-3.21","53.81","82.34","84.36","57.18","-15.47",""
"","Taicera Enterprise Co","TCR","Ho Chi Minh","Capital Goods","Constr. - Supplies & Fixtures","3700","-6.9%","168.07B","16.30K","-","-160.30","927.37B","18.90K","-429.72","0.32","-","-","Neutral","Sell","Strong Sell","Strong Sell","Neutral","-6.90","-6.09","-11.90","5.71","19.74","39.62","22.01","13.91%","9.72","0.23","6.56","5.21","0.50","0.51","48.45","-164.83","32.45","3.74","-11.99","-14.92","-33.70","1.05","1.97","-","-","10.79","5880","2630","-37.07","40.68","-9.84%","17.73","15.71","-2.44","-3.91","-2.28","-2.79","-2.28","-2.90","0.49","1.48","2.11","63.11","-","-","0.00","74.82","182.86","-561.15","-169.57","-77.14","-7.75","21.65","57.08","0.00","81.83","-66.67",""
"","VCASC","TCS","Hanoi","Energy","Oil, Gas & Consumable Fuels","7900","0%","212.09B","0.00","2.30","-","1.45T","2.13K","3.31K","0.11","475.00","-","-","-","-","-","-","0.00","0.00","0.00","0.00","-1.25","79.55","-2.47","6.58%","2.30","0.03","0.95","0.66","0.56","0.71","44.59","19.90","81.76","-16.96","9.30","8.51","6.75","2.72","12.49","-","-","10.06","8300","7200","-4.82","9.72","-","4.40","6.92","1.78","1.00","1.92","1.17","1.51","0.92","0.41","0.72","61.65","153.14","7.68","64.79","14.36","-","-","-","-","-","-","-","-","-","-","-",""
"","Tay Ninh Cable Car Tour Co.","TCT","Ho Chi Minh","Transportation","Misc. Transportation","27200","-1.46%","347.83B","15.80K","140.07","65.60","40.16B","22.01K","199.91","0.71","-","-","Strong Buy","Strong Sell","Strong Sell","Strong Sell","Strong Sell","-1.46","-2.51","0.00","-10.53","-6.85","-55.04","6.42","5.36%","140.07","8.92","6.20","38.62","1.14","1.14","18.36","-86.41","-62.26","-9.18","-60.38","-24.51","-55.74","0.10","18.21","1.12","70.91","28.50","34450","22500","-21.04","20.89","6.08%","-21.82","59.98","7.84","51.26","7.96","51.26","6.36","40.93","10.30","10.39","0.00","0.00","5.57","-30.66","0.00","34.67","671.43","-1.44K","-170.35","-246.43","-2.16","43.91","92.92","0.00","63.86","-10.88",""
"","Tan Cang Warehousing","TCW","Hanoi","Transportation","Misc. Transportation","33600","-1.18%","671.70B","60.61K","11.96","638.50","797.38B","33.40K","2.72K","0.44","2.47K","-","-","-","Neutral","Strong Buy","Strong Buy","-1.18","-0.88","4.02","26.32","77.78","103.64","79.68","8%","11.96","0.81","11.88","7.69","1.87","1.89","22.47","-13.38","7.44","15.46","9.03","7.96","-29.09","1.25","204.56","-","-","5.22","36100","16200","-6.93","107.41","9.35%","22.20","21.47","13.46","12.39","13.32","12.35","10.50","9.70","2.10","2.11","21.96","29.37","-","24.41","90.91","26.38","1.19K","1.69K","56.61","0.00","-0.30","58.14","84.66","41.94","41.20","-14.49",""
"","Dinh Binh Hydro","TDB","Hanoi","Utilities","Electric Utilities","35800","0%","294.63B","100.00","-","-179.31","-","3.38K","-","-0.45","-","-","-","-","Strong Sell","Strong Sell","Neutral","0.00","0.00","0.00","0.85","2.29","-18.08","-1.92","8.94%","-","-","37.90","-","-","-","-","-","-1.31","-","-","-1.36","-42.00","-","-","-","-","-","38500","29800","-7.01","20.13","0%","-","59.33","-","53.08","-","53.35","-","50.67","-","-","-","-","-","52.63","-","67.30","292.86","-407.96","-48.80","-107.14","-5.29","43.11","97.94","35.24","38.44","-5.49",""
"","Binh Duong Trade and Development","TDC","Ho Chi Minh","Capital Goods","Construction - Raw Materials","18500","-0.26%","1.85T","616.90K","9.92","-4.60","1.80T","683.21K","1.69K","0.98","-","-","Sell","Sell","Strong Sell","Neutral","Buy","-0.26","-5.13","-5.61","20.52","127.83","110.23","138.99","5.97%","9.92","1.05","2.63","1.69","1.33","1.41","12.77","56.78","9.14","-31.51","2.16","-0.38","8.88","0.27","0.34","2.89","365.65","3.64","24300","7500","-23.87","146.67","6.56%","39.57","32.53","16.21","12.68","16.54","12.69","12.67","9.47","0.13","0.79","68.68","125.49","19.52","-1.61","0.00","35.91","3.43M","47.98M","932.90","-964.29","-13.35","36.60","0.02","0.00","0.01","-99.98",""
"","Thai Duong Petrol","TDG","Ho Chi Minh","Energy","Oil & Gas Operations","3900","-3.15%","65.40B","733.60K","126.25","-32.88","990.10B","765.93K","33.66","0.47","-","-","Strong Sell","Strong Sell","Strong Sell","Sell","Strong Buy","-3.15","-7.58","-10.55","40.29","122.86","-57.03","133.33","-","126.25","0.09","-","3.22","0.36","0.36","-80.35","-84.52","-36.91","3.60","-5.15","48.65","265.81","1.81","22.36","-","-","7.50","5250","1490","-25.71","161.74","2.18%","5.57","8.10","0.09","2.63","0.08","2.57","0.07","2.44","0.92","1.04","3.70","86.63","-","-","0.00","20.75","180.71","-76.21","-216.19","-243.57","-11.36","35.66","48.21","0.00","30.24","-91.07",""
"","Thu Duc Housing Development Corp","TDH","Ho Chi Minh","Services","Real Estate Operations","6900","-2.95%","777.30B","683.90K","-","-14.50","2.28T","1.44M","-269.24","1.29","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Strong Sell","-2.95","-5.48","-2.54","-32.02","-6.97","-36.30","-2.16","8.21%","21.70","0.39","4.73","4.63","0.45","0.48","-150.04","-127.12","9.78","148.23","-49.98","17.37","-21.44","0.36","1.71","3.11","149.90","3.58","12000","6100","-42.50","13.11","5.19%","11.46","9.10","2.72","5.44","2.54","6.06","1.15","4.76","1.06","1.52","32.25","61.06","8.59","15.00","0.00","39.08","280.71","-896.81","-185.94","-521.43","-13.75","36.22","40.10","0.00","44.39","-86.21",""
"","Thu Dau Mot Water","TDM","Ho Chi Minh","Utilities","Water Utilities","27950","-1.42%","2.80T","469.30K","11.05","172.20","478.42B","300.77K","2.47K","0.79","2.28K","-","Neutral","Strong Sell","Sell","Buy","Strong Buy","-1.42","-0.18","1.27","2.19","15.98","64.41","18.70","4.29%","17.47","7.26","40.64","40.64","1.69","1.75","-54.96","-27.56","14.36","14.70","11.53","30.49","3.26","0.16","29.41","16.07","7.21","12.94","30600","22150","-8.66","26.19","5.26%","52.93","59.16","47.28","52.97","47.40","53.10","44.85","51.30","0.46","0.48","18.10","31.61","-","14.47","83.24","34.01","664.29","-1.55K","-148.08","-35.71","-4.28","48.35","95.87","0.00","59.00","-7.95",""
"","VDNC","TDN","Hanoi","Energy","Coal","9500","2.15%","273.78B","120.90K","6.31","507.90","2.97T","156.85K","1.47K","0.45","760.00","-","Buy","Neutral","Buy","Strong Buy","Strong Buy","2.15","-19.49","10.47","10.47","63.79","102.13","55.00","8.6%","6.31","0.09","51.78","2.13","0.68","0.68","-20.28","-56.16","29.41","-6.33","-11.86","4.44","10.64","1.88","7.73","-","-","9.15","12300","5800","-22.76","63.79","63.89%","8.13","8.23","1.64","2.01","1.83","2.31","1.46","1.83","0.56","0.96","102.62","156.04","14.99","16.96","51.52","36.70","878.57","-1.57K","-43.30","0.00","17.28","52.16","51.04","5.00","51.47","-65.12",""
"","Thuan Duc JSC","TDP","Ho Chi Minh","Basic Materials","Containers & Packaging","27400","-0.37%","1.47T","41.20K","15.57","12.37","1.84T","119.63K","1.74K","-","-","-","Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","-0.37","1.48","1.48","-19.65","53.44","-","31.96","-","15.57","1.06","-","-","2.31","2.31","39.55","19.94","-","-14.18","14.95","-","-","0.80","1.36","-","-","8.64","40000","15625","-31.50","75.36","-0.37%","17.26","-","7.08","-","6.92","-","5.29","-","0.36","1.19","19.34","166.95","-","-","0.00","22.65","725.00","1.56K","186.60","0.00","-0.36","55.18","91.31","100.00","50.34","-7.45",""
"","Thu Duc Steel","TDS","Hanoi","Basic Materials","Iron & Steel","16600","-3.49%","202.94B","12.70K","8.84","-70.93","2.76T","32.24K","1.83K","0.66","950.00","-","-","-","Sell","Buy","Strong Buy","-3.49","-1.78","1.84","25.76","43.10","29.69","44.35","6.17%","8.84","0.09","1.36","2.50","0.71","0.71","42.66","-10.35","-12.55","22.69","23.46","6.42","-27.29","4.94","10.03","-","-","14.59","26000","9800","-36.15","69.39","1.81%","3.99","4.93","1.39","2.32","1.42","2.34","1.13","1.86","2.16","3.66","0.00","0.79","18.87","-12.64","51.86","34.95","700.00","124.69","-0.55","0.00","5.06","47.30","87.71","30.53","48.30","-17.50",""
"","TDT Invest","TDT","Hanoi","Consumer Cyclical","Apparel/Accessories","11500","-1.71%","160.38B","229.60K","10.16","-19.20","325.30B","220.03K","1.15K","-","-","-","Neutral","Strong Sell","Strong Sell","Strong Sell","Buy","-1.71","-3.36","-0.86","-25.81","22.34","-","23.16","-","10.16","0.60","-","-","0.95","1.13","-10.25","-55.95","-","-1.48","-15.10","-","-","0.75","1.25","-","-","19.53","25800","8400","-55.43","36.90","10.19%","27.85","-","6.19","-","6.66","-","5.77","-","0.15","1.30","32.38","108.89","-","-","0.00","47.05","450.00","-1.29K","-202.18","-335.71","-3.39","40.27","65.49","0.00","56.73","-53.32",""
"","Thu Duc Water Supply JSC","TDW","Ho Chi Minh","Utilities","Water Utilities","34400","0%","292.40B","0.00","7.61","238.60","1.03T","786.00","4.32K","0.69","1.14K","-","Sell","Neutral","Buy","Strong Buy","Strong Buy","0.00","4.24","4.24","13.16","32.31","38.15","32.31","3.45%","8.06","0.29","2.84","3.56","1.64","1.66","11.18","85.49","6.51","7.96","15.40","13.76","-6.83","2.31","50.08","2.46","87.96","97.42","39000","20500","-11.79","67.80","-0.9%","33.48","32.52","3.90","2.67","4.44","3.38","3.57","2.73","1.00","1.06","31.12","36.49","5.52","10.06","27.81","80.15","1.51K","38.61","33.13","425.00","4.24","51.30","91.27","51.56","54.73","-9.63",""
"","TECGROUP","TEG","Ho Chi Minh","Capital Goods","Constr. - Supplies & Fixtures","14300","-0.35%","463.09B","153.40K","60.87","-201.70","230.85B","92.62K","233.29","1.11","-","-","Strong Sell","Sell","Strong Sell","Strong Buy","Strong Buy","-0.35","0.00","-12.80","171.35","160.95","127.78","198.96","-","60.87","2.14","12.84","12.84","1.28","1.42","277.99","127.85","-19.92","64.45","35.96","49.81","35.24","0.39","3.47","2.94","113.51","6.52","17500","4200","-18.29","240.48","0%","5.24","19.94","5.04","16.46","4.54","16.34","3.86","12.61","1.24","1.88","1.26","10.09","-","-","0.00","57.91","446.43","-1.53K","-101.91","-778.57","-13.33","37.40","69.02","4.66","42.04","-33.84",""
